code,orderdate,customercode,type,paymentmethod
549,2023-04-12 02:45:18,117,online,Cash
550,2023-04-10 16:15:24,1691,online,PayPal
551,2023-04-14 07:46:30,1181,online,PayPal
552,2023-04-10 09:25:26,842,online,PayPal
553,2023-04-10 14:37:21,1780,phone,PayPal
554,2023-04-01 09:10:16,1893,online,PayPal
555,2023-04-06 11:52:22,886,phone,CreditCard
556,2023-04-01 18:16:32,924,in-store,CreditCard
557,2023-04-14 07:52:11,1691,online,CreditCard
558,2023-04-02 07:33:49,1230,phone,PayPal
559,2023-04-10 22:34:38,1643,in-store,Cash
560,2023-04-03 10:14:57,1661,online,PayPal
561,2023-04-11 04:09:46,1431,in-store,Cash
562,2023-04-09 11:25:18,1621,online,Cash
563,2023-04-14 06:55:47,501,phone,PayPal
564,2023-04-04 01:58:22,198,phone,PayPal
565,2023-04-09 08:29:37,219,online,Cash
566,2023-04-04 16:25:37,1356,online,PayPal
567,2023-04-03 15:32:07,1270,in-store,PayPal
568,2023-04-14 13:09:27,1301,online,Cash
569,2023-04-04 05:24:01,1289,phone,PayPal
570,2023-04-03 14:22:11,1988,online,CreditCard
571,2023-04-11 09:29:09,1389,in-store,Cash
572,2023-04-07 15:33:56,1819,in-store,PayPal
573,2023-04-14 13:27:35,976,online,CreditCard
574,2023-04-07 18:42:03,1036,in-store,PayPal
575,2023-04-05 11:15:24,737,phone,Cash
576,2023-04-03 07:06:09,1504,phone,PayPal
577,2023-04-07 08:26:09,1020,phone,Cash
578,2023-04-05 11:48:08,1773,phone,PayPal
579,2023-04-11 23:44:03,1651,online,Cash
580,2023-04-14 00:33:48,1294,phone,CreditCard
581,2023-04-12 11:50:21,1882,phone,CreditCard
582,2023-04-10 21:09:21,1990,online,CreditCard
583,2023-04-13 01:33:38,1090,phone,CreditCard
584,2023-04-03 23:11:31,428,phone,Cash
585,2023-04-09 16:36:55,803,in-store,PayPal
586,2023-04-04 07:24:58,1427,in-store,Cash
587,2023-04-04 21:13:41,761,online,PayPal
588,2023-04-08 23:42:24,18,in-store,Cash
589,2023-04-09 10:00:37,1637,in-store,Cash
590,2023-04-13 06:12:13,1427,phone,PayPal
591,2023-04-14 01:09:35,262,in-store,CreditCard
592,2023-04-06 00:27:59,558,in-store,CreditCard
593,2023-04-04 08:14:33,1020,online,CreditCard
594,2023-04-05 12:33:45,1890,phone,PayPal
595,2023-04-03 10:07:01,221,online,PayPal
596,2023-04-11 19:06:20,1612,phone,CreditCard
597,2023-04-01 22:00:49,951,online,CreditCard
598,2023-04-07 07:27:14,1916,online,Cash
599,2023-04-11 19:00:41,1429,phone,Cash
600,2023-04-05 16:24:49,1773,online,CreditCard
601,2023-04-03 18:46:21,983,phone,Cash
602,2023-04-14 11:15:25,1880,phone,CreditCard
603,2023-04-10 05:11:30,1241,in-store,Cash
604,2023-04-01 22:07:51,1141,in-store,Cash
605,2023-04-09 23:33:14,1105,online,Cash
606,2023-04-11 14:25:16,958,in-store,Cash
607,2023-04-12 01:51:52,1967,in-store,PayPal
608,2023-04-13 11:19:18,1742,online,Cash
609,2023-04-03 02:00:07,1854,online,CreditCard
610,2023-04-12 11:18:12,282,phone,Cash
611,2023-04-06 07:00:27,1815,phone,Cash
612,2023-04-11 20:43:08,1261,in-store,CreditCard
613,2023-04-03 19:49:32,1572,in-store,Cash
614,2023-04-07 20:05:01,1148,in-store,Cash
615,2023-04-06 13:07:10,1608,phone,PayPal
616,2023-04-05 08:33:39,1177,phone,CreditCard
617,2023-04-02 12:21:22,962,in-store,Cash
618,2023-04-02 02:20:07,607,phone,PayPal
619,2023-04-02 19:05:29,661,phone,Cash
620,2023-04-13 03:10:32,1748,online,PayPal
621,2023-04-04 22:29:13,1729,phone,Cash
622,2023-04-04 21:13:24,40,online,Cash
623,2023-04-05 00:30:49,1087,in-store,CreditCard
624,2023-04-08 19:47:04,1362,online,Cash
625,2023-04-11 13:22:12,1193,in-store,Cash
626,2023-04-01 21:34:53,169,in-store,CreditCard
627,2023-04-09 22:40:38,1548,phone,PayPal
628,2023-04-03 14:35:29,1116,online,CreditCard
629,2023-04-04 18:34:49,1727,in-store,Cash
630,2023-04-10 12:18:22,964,online,PayPal
631,2023-04-07 02:39:42,253,phone,PayPal
632,2023-04-08 06:56:44,79,phone,PayPal
633,2023-04-12 22:22:53,401,phone,Cash
634,2023-04-14 12:41:17,239,phone,CreditCard
635,2023-04-13 20:46:48,632,online,CreditCard
636,2023-04-07 00:30:16,1115,in-store,Cash
637,2023-04-04 11:02:01,721,phone,CreditCard
638,2023-04-10 04:49:23,1262,phone,Cash
639,2023-04-13 07:56:27,934,in-store,Cash
640,2023-04-09 15:49:01,1367,in-store,Cash
641,2023-04-12 10:03:11,1871,online,CreditCard
642,2023-04-04 22:28:51,702,phone,PayPal
643,2023-04-09 18:42:24,422,online,CreditCard
644,2023-04-14 04:11:22,1117,online,Cash
645,2023-04-01 06:08:58,1477,phone,CreditCard
646,2023-04-01 11:11:15,979,online,PayPal
647,2023-04-01 20:57:12,1958,online,CreditCard
648,2023-04-07 20:26:34,1359,phone,PayPal
649,2023-04-08 12:05:40,428,phone,Cash
650,2023-04-07 09:35:11,251,in-store,CreditCard
651,2023-04-10 09:46:35,1438,online,CreditCard
652,2023-04-08 01:59:36,378,phone,Cash
653,2023-04-05 01:06:36,549,in-store,PayPal
654,2023-04-04 17:59:36,561,phone,PayPal
655,2023-04-10 11:24:05,1302,in-store,Cash
656,2023-04-01 16:09:32,778,phone,Cash
657,2023-04-06 02:53:39,1113,online,Cash
658,2023-04-06 18:18:23,1838,online,Cash
659,2023-04-07 10:23:09,1949,in-store,CreditCard
660,2023-04-04 19:45:37,581,in-store,Cash
661,2023-04-05 00:49:51,1005,in-store,CreditCard
662,2023-04-06 11:05:47,1123,in-store,CreditCard
663,2023-04-08 07:36:32,1960,online,Cash
664,2023-04-06 02:08:59,849,online,Cash
665,2023-04-10 07:16:27,1858,online,CreditCard
666,2023-04-05 17:53:52,1798,in-store,Cash
667,2023-04-01 19:56:17,1202,in-store,PayPal
668,2023-04-06 19:22:02,1362,in-store,PayPal
669,2023-04-09 06:09:44,121,phone,Cash
670,2023-04-03 17:06:01,984,in-store,CreditCard
671,2023-04-14 12:26:30,1714,phone,PayPal
672,2023-04-02 01:20:13,1430,phone,PayPal
673,2023-04-04 09:09:46,889,in-store,CreditCard
674,2023-04-05 17:10:26,1629,online,CreditCard
675,2023-04-09 16:13:11,1550,phone,Cash
676,2023-04-12 18:42:05,81,online,Cash
677,2023-04-12 00:17:28,846,in-store,PayPal
678,2023-04-14 07:05:13,314,in-store,PayPal
679,2023-04-09 14:07:20,1869,online,PayPal
680,2023-04-12 15:15:49,716,in-store,CreditCard
681,2023-04-01 07:48:30,1268,online,Cash
682,2023-04-07 21:15:26,1862,phone,CreditCard
683,2023-04-07 17:26:41,547,online,Cash
684,2023-04-12 10:02:53,1254,in-store,Cash
685,2023-04-12 11:23:25,666,online,Cash
686,2023-04-06 03:49:45,1083,online,Cash
687,2023-04-05 21:03:23,309,phone,Cash
688,2023-04-14 10:46:00,252,online,Cash
689,2023-04-14 03:44:13,683,phone,PayPal
690,2023-04-09 07:22:45,121,in-store,Cash
691,2023-04-12 16:17:28,189,online,PayPal
692,2023-04-09 12:32:32,420,online,PayPal
693,2023-04-06 00:59:43,1588,in-store,PayPal
694,2023-04-10 05:36:40,505,in-store,PayPal
695,2023-04-02 02:03:31,25,phone,Cash
696,2023-04-08 18:43:32,1795,online,CreditCard
697,2023-04-12 06:59:06,1804,phone,CreditCard
698,2023-04-09 18:04:03,34,online,PayPal
699,2023-04-05 16:50:30,495,online,CreditCard
700,2023-04-13 07:57:26,1804,in-store,Cash
701,2023-04-13 14:08:19,1157,in-store,PayPal
702,2023-04-13 23:35:52,529,online,PayPal
703,2023-04-14 13:46:01,461,in-store,PayPal
704,2023-04-06 19:54:44,1110,in-store,PayPal
705,2023-04-05 01:26:57,108,in-store,CreditCard
706,2023-04-08 17:04:06,275,online,Cash
707,2023-04-04 03:45:41,304,in-store,PayPal
708,2023-04-10 05:53:38,1696,online,PayPal
709,2023-04-10 11:28:26,1543,online,CreditCard
710,2023-04-03 03:35:13,497,in-store,Cash
711,2023-04-13 03:47:01,394,online,Cash
712,2023-04-05 07:21:46,1801,online,CreditCard
713,2023-04-10 00:37:13,1349,phone,PayPal
714,2023-04-12 21:15:48,1521,online,PayPal
715,2023-04-04 07:27:02,1968,phone,Cash
716,2023-04-06 19:41:16,1557,online,CreditCard
717,2023-04-14 10:42:35,492,phone,CreditCard
718,2023-04-08 21:28:30,625,phone,Cash
719,2023-04-10 03:09:26,1463,in-store,CreditCard
720,2023-04-13 01:09:37,1971,online,Cash
721,2023-04-08 07:57:28,1868,online,Cash
722,2023-04-06 19:17:06,1199,online,Cash
723,2023-04-09 20:18:39,434,online,Cash
724,2023-04-13 19:14:21,352,online,CreditCard
725,2023-04-02 21:17:57,746,phone,PayPal
726,2023-04-11 23:54:31,1732,phone,PayPal
727,2023-04-01 09:51:59,66,phone,PayPal
728,2023-04-12 23:32:27,691,phone,CreditCard
729,2023-04-09 11:11:50,1652,in-store,Cash
730,2023-04-10 04:49:38,1975,in-store,PayPal
731,2023-04-13 01:56:54,202,online,Cash
732,2023-04-01 12:39:08,1939,in-store,CreditCard
733,2023-04-07 11:35:33,458,in-store,CreditCard
734,2023-04-10 10:00:41,311,online,CreditCard
735,2023-04-10 17:54:10,625,online,PayPal
736,2023-04-04 20:51:05,22,in-store,PayPal
737,2023-04-04 05:53:29,1604,in-store,CreditCard
738,2023-04-13 13:02:49,224,in-store,PayPal
739,2023-04-12 04:51:55,453,phone,Cash
740,2023-04-13 19:09:13,1460,in-store,PayPal
741,2023-04-07 17:42:14,1884,online,PayPal
742,2023-04-09 04:12:26,1278,online,PayPal
743,2023-04-04 11:44:20,1334,in-store,Cash
744,2023-04-06 00:11:16,1853,online,PayPal
745,2023-04-05 23:52:49,819,online,PayPal
746,2023-04-11 13:27:51,1198,in-store,PayPal
747,2023-04-02 20:51:54,1783,in-store,Cash
748,2023-04-07 12:39:54,565,online,CreditCard
749,2023-04-08 17:52:32,1494,in-store,PayPal
750,2023-04-08 09:20:23,239,in-store,Cash
751,2023-04-01 07:56:23,744,in-store,Cash
752,2023-04-03 23:52:04,192,phone,Cash
753,2023-04-13 01:03:10,1198,online,PayPal
754,2023-04-10 04:42:19,1907,online,PayPal
755,2023-04-14 11:10:02,854,phone,CreditCard
756,2023-04-04 10:18:17,1192,in-store,CreditCard
757,2023-04-07 18:21:44,1972,phone,PayPal
758,2023-04-04 17:06:00,185,phone,PayPal
759,2023-04-01 22:03:17,396,in-store,PayPal
760,2023-04-12 06:37:12,1310,in-store,Cash
761,2023-04-02 22:20:48,78,phone,Cash
762,2023-04-06 21:00:00,117,in-store,Cash
763,2023-04-03 16:14:27,1647,phone,PayPal
764,2023-04-07 09:04:56,289,online,CreditCard
765,2023-04-13 06:07:48,1265,in-store,CreditCard
766,2023-04-11 21:12:49,970,online,PayPal
767,2023-04-12 16:59:42,296,in-store,CreditCard
768,2023-04-09 20:06:43,1988,phone,Cash
769,2023-04-14 09:24:51,160,in-store,CreditCard
770,2023-04-13 18:36:35,1973,in-store,CreditCard
771,2023-04-01 19:16:29,1240,online,PayPal
772,2023-04-10 21:53:29,1875,online,PayPal
773,2023-04-07 05:19:53,707,in-store,CreditCard
774,2023-04-08 22:16:45,74,online,CreditCard
775,2023-04-12 22:19:12,1949,phone,Cash
776,2023-04-08 17:51:53,1067,phone,CreditCard
777,2023-04-12 08:11:26,828,in-store,PayPal
778,2023-04-10 17:28:42,1324,in-store,PayPal
779,2023-04-04 08:19:56,1306,online,Cash
780,2023-04-06 16:45:13,1343,phone,Cash
781,2023-04-08 19:54:14,577,in-store,Cash
782,2023-04-11 17:14:59,1488,online,PayPal
783,2023-04-09 22:52:19,610,phone,PayPal
784,2023-04-11 17:07:07,1601,in-store,Cash
785,2023-04-12 16:30:04,708,phone,CreditCard
786,2023-04-10 12:03:17,485,online,PayPal
787,2023-04-08 08:01:32,162,in-store,CreditCard
788,2023-04-01 16:32:27,855,in-store,Cash
789,2023-04-12 01:32:11,621,phone,CreditCard
790,2023-04-10 09:50:28,1630,in-store,PayPal
791,2023-04-09 08:35:24,240,in-store,Cash
792,2023-04-14 00:32:04,1777,online,CreditCard
793,2023-04-12 21:27:28,878,in-store,Cash
794,2023-04-01 02:45:28,1453,phone,PayPal
795,2023-04-12 11:27:09,875,in-store,PayPal
796,2023-04-13 00:28:58,741,online,CreditCard
797,2023-04-08 17:52:43,1846,phone,CreditCard
798,2023-04-06 18:19:00,1142,phone,CreditCard
799,2023-04-13 13:39:58,1659,in-store,CreditCard
800,2023-04-02 16:26:59,898,in-store,PayPal
801,2023-04-03 09:02:15,1379,in-store,Cash
802,2023-04-08 23:10:57,1304,online,PayPal
803,2023-04-07 08:00:18,563,phone,CreditCard
804,2023-04-11 21:17:10,1694,online,Cash
805,2023-04-03 13:48:55,1874,online,CreditCard
806,2023-04-10 02:45:38,52,phone,Cash
807,2023-04-09 18:59:55,732,online,Cash
808,2023-04-05 08:35:25,619,phone,Cash
809,2023-04-13 09:10:54,144,phone,Cash
810,2023-04-12 10:26:52,1248,in-store,PayPal
811,2023-04-04 16:47:58,71,online,PayPal
812,2023-04-13 18:54:53,1965,online,Cash
813,2023-04-11 07:24:13,1205,phone,CreditCard
814,2023-04-04 09:33:45,216,online,Cash
815,2023-04-10 09:49:19,1254,online,CreditCard
816,2023-04-07 12:46:41,1538,online,CreditCard
817,2023-04-05 07:14:19,1044,online,Cash
818,2023-04-02 21:20:05,62,phone,Cash
819,2023-04-05 00:28:29,1533,online,CreditCard
820,2023-04-03 23:57:04,1437,phone,Cash
821,2023-04-13 08:23:13,1009,phone,PayPal
822,2023-04-03 20:59:50,34,in-store,Cash
823,2023-04-07 07:59:00,996,online,Cash
824,2023-04-01 19:27:55,592,phone,CreditCard
825,2023-04-12 14:01:26,817,phone,CreditCard
826,2023-04-09 11:54:43,1715,phone,Cash
827,2023-04-06 01:17:21,1585,online,Cash
828,2023-04-10 06:55:05,1452,in-store,Cash
829,2023-04-04 12:34:15,872,in-store,PayPal
830,2023-04-02 14:30:31,1488,phone,Cash
831,2023-04-12 18:08:31,1276,phone,CreditCard
832,2023-04-02 16:16:52,1576,in-store,Cash
833,2023-04-09 10:56:22,1177,online,Cash
834,2023-04-12 19:04:21,592,online,CreditCard
835,2023-04-02 08:38:37,1019,phone,Cash
836,2023-04-10 07:49:36,62,online,PayPal
837,2023-04-13 10:27:49,708,phone,Cash
838,2023-04-12 06:23:41,396,online,Cash
839,2023-04-03 22:28:27,338,online,CreditCard
840,2023-04-14 10:05:09,353,phone,CreditCard
841,2023-04-03 15:44:16,618,online,CreditCard
842,2023-04-06 04:03:43,159,online,PayPal
843,2023-04-05 11:09:59,1472,online,CreditCard
844,2023-04-11 11:27:14,1828,phone,PayPal
845,2023-04-03 17:56:25,674,in-store,CreditCard
846,2023-04-12 02:46:03,1846,online,PayPal
847,2023-04-12 17:00:30,350,phone,Cash
848,2023-04-08 23:04:57,1031,in-store,PayPal
849,2023-04-13 04:25:00,78,online,Cash
850,2023-04-04 01:11:43,306,phone,PayPal
851,2023-04-12 14:38:49,1079,online,PayPal
852,2023-04-03 19:45:56,1702,in-store,PayPal
853,2023-04-08 16:45:14,356,online,Cash
854,2023-04-07 07:53:28,62,in-store,PayPal
855,2023-04-12 15:07:36,222,phone,CreditCard
856,2023-04-08 22:41:16,1183,phone,Cash
857,2023-04-07 01:10:30,2000,phone,PayPal
858,2023-04-08 05:50:02,792,online,PayPal
859,2023-04-13 02:19:35,122,in-store,CreditCard
860,2023-04-01 20:05:23,1295,phone,Cash
861,2023-04-09 17:49:49,350,phone,Cash
862,2023-04-13 17:36:53,1461,in-store,Cash
863,2023-04-08 16:55:00,230,online,CreditCard
864,2023-04-13 05:29:33,557,phone,Cash
865,2023-04-13 14:30:27,420,in-store,PayPal
866,2023-04-07 19:51:42,1893,phone,CreditCard
867,2023-04-05 06:07:04,1362,in-store,Cash
868,2023-04-12 23:37:03,1974,in-store,PayPal
869,2023-04-03 14:07:43,1655,phone,PayPal
870,2023-04-10 12:28:01,1449,phone,PayPal
871,2023-04-06 08:28:15,1229,phone,CreditCard
872,2023-04-13 04:40:08,332,in-store,CreditCard
873,2023-04-09 14:48:24,1014,in-store,CreditCard
874,2023-04-01 04:39:11,193,in-store,CreditCard
875,2023-04-12 02:33:17,144,in-store,CreditCard
876,2023-04-01 06:47:51,629,in-store,PayPal
877,2023-04-11 22:03:45,907,in-store,PayPal
878,2023-04-06 11:32:29,1011,online,Cash
879,2023-04-10 23:54:04,956,phone,Cash
880,2023-04-04 12:34:07,187,phone,PayPal
881,2023-04-13 02:09:41,742,phone,PayPal
882,2023-04-04 03:04:42,779,in-store,PayPal
883,2023-04-02 13:51:10,1820,in-store,PayPal
884,2023-04-05 07:56:25,1115,phone,CreditCard
885,2023-04-11 12:49:29,855,online,Cash
886,2023-04-01 04:39:34,1619,phone,Cash
887,2023-04-12 18:55:45,96,phone,Cash
888,2023-04-08 07:53:25,1049,phone,Cash
889,2023-04-03 07:29:54,64,phone,PayPal
890,2023-04-05 17:51:16,1642,phone,Cash
891,2023-04-05 20:49:21,1640,online,Cash
892,2023-04-11 09:40:18,1350,phone,CreditCard
893,2023-04-02 04:12:59,589,phone,CreditCard
894,2023-04-03 03:12:26,1534,online,Cash
895,2023-04-05 22:29:33,1724,online,CreditCard
896,2023-04-09 16:43:08,949,phone,CreditCard
897,2023-04-12 19:50:40,1839,online,Cash
898,2023-04-14 10:09:11,439,phone,PayPal
899,2023-04-10 07:24:51,1465,phone,CreditCard
900,2023-04-13 16:37:28,866,in-store,PayPal
901,2023-04-07 00:10:05,1537,online,Cash
902,2023-04-07 13:09:44,829,phone,CreditCard
903,2023-04-05 09:30:57,1806,online,CreditCard
904,2023-04-07 03:47:02,720,in-store,PayPal
905,2023-04-09 19:04:01,1809,phone,CreditCard
906,2023-04-06 13:43:55,1008,in-store,PayPal
907,2023-04-04 17:59:51,819,phone,CreditCard
908,2023-04-06 21:52:24,1532,in-store,PayPal
909,2023-04-06 16:39:51,1221,online,Cash
910,2023-04-04 10:50:24,929,online,Cash
911,2023-04-03 02:57:17,554,phone,Cash
912,2023-04-01 22:32:55,1474,phone,Cash
913,2023-04-14 04:03:13,935,in-store,PayPal
914,2023-04-02 06:14:04,210,phone,PayPal
915,2023-04-01 21:41:22,259,online,CreditCard
916,2023-04-02 07:27:45,1521,online,PayPal
917,2023-04-14 00:06:31,1217,online,Cash
918,2023-04-04 10:01:39,1128,phone,PayPal
919,2023-04-05 18:29:13,397,in-store,CreditCard
920,2023-04-03 09:48:07,182,phone,CreditCard
921,2023-04-01 20:33:05,662,phone,Cash
922,2023-04-14 04:42:47,638,phone,CreditCard
923,2023-04-02 13:33:10,1574,online,Cash
924,2023-04-13 22:46:40,1794,online,PayPal
925,2023-04-11 05:35:08,1949,in-store,CreditCard
926,2023-04-07 14:45:43,72,in-store,PayPal
927,2023-04-08 21:45:50,1493,in-store,Cash
928,2023-04-14 16:54:47,1455,phone,PayPal
929,2023-04-13 13:09:09,248,online,CreditCard
930,2023-04-03 04:54:21,1797,in-store,CreditCard
931,2023-04-12 05:45:43,145,online,CreditCard
932,2023-04-10 16:14:57,254,phone,PayPal
933,2023-04-09 22:04:58,1858,in-store,CreditCard
934,2023-04-05 08:57:55,463,phone,PayPal
935,2023-04-12 14:34:15,1687,in-store,PayPal
936,2023-04-10 16:22:29,811,phone,PayPal
937,2023-04-14 17:10:56,1149,in-store,CreditCard
938,2023-04-02 21:47:58,1912,in-store,Cash
939,2023-04-09 22:37:36,27,in-store,CreditCard
940,2023-04-10 04:15:39,607,phone,PayPal
941,2023-04-06 15:08:39,1958,phone,CreditCard
942,2023-04-13 18:09:46,475,phone,CreditCard
943,2023-04-01 16:41:06,1841,in-store,Cash
944,2023-04-02 10:33:25,112,online,PayPal
945,2023-04-07 05:44:57,1932,online,PayPal
946,2023-04-13 23:30:04,179,online,PayPal
947,2023-04-03 21:05:06,1707,phone,PayPal
948,2023-04-08 10:26:11,4,online,CreditCard
949,2023-04-01 10:45:55,567,online,Cash
950,2023-04-13 11:14:26,1820,online,Cash
951,2023-04-01 14:37:22,963,online,CreditCard
952,2023-04-06 21:58:15,698,online,Cash
953,2023-04-11 07:32:45,1823,online,PayPal
954,2023-04-09 08:43:14,1369,in-store,PayPal
955,2023-04-07 02:10:11,1610,online,Cash
956,2023-04-12 14:55:12,1260,in-store,PayPal
957,2023-04-06 21:49:15,454,phone,PayPal
958,2023-04-11 11:51:51,1474,phone,Cash
959,2023-04-04 00:46:55,600,in-store,PayPal
960,2023-04-01 02:38:57,1485,in-store,CreditCard
961,2023-04-12 19:58:47,1535,in-store,CreditCard
962,2023-04-12 04:00:29,1152,phone,PayPal
963,2023-04-07 19:49:18,213,phone,Cash
964,2023-04-08 20:19:13,1607,in-store,Cash
965,2023-04-02 00:10:35,938,phone,Cash
966,2023-04-12 17:17:36,865,online,Cash
967,2023-04-07 01:18:13,1057,phone,Cash
968,2023-04-01 17:56:36,1219,in-store,PayPal
969,2023-04-06 20:53:23,1111,phone,Cash
970,2023-04-08 22:55:53,1335,in-store,CreditCard
971,2023-04-03 04:29:50,390,phone,CreditCard
972,2023-04-13 07:15:17,933,phone,PayPal
973,2023-04-09 09:29:31,1941,online,Cash
974,2023-04-08 13:03:04,1902,online,CreditCard
975,2023-04-12 14:14:05,560,phone,Cash
976,2023-04-04 01:57:11,1767,phone,CreditCard
977,2023-04-02 09:20:30,1133,phone,CreditCard
978,2023-04-13 18:04:46,1894,online,Cash
979,2023-04-10 07:30:20,733,phone,PayPal
980,2023-04-11 04:51:26,395,online,Cash
981,2023-04-04 01:12:05,103,phone,Cash
982,2023-04-13 13:33:06,1350,in-store,Cash
983,2023-04-08 01:48:29,92,in-store,PayPal
984,2023-04-08 00:03:27,670,online,PayPal
985,2023-04-05 18:58:45,430,in-store,PayPal
986,2023-04-01 06:28:54,241,phone,PayPal
987,2023-04-06 08:54:25,1380,online,CreditCard
988,2023-04-07 20:28:27,65,online,PayPal
989,2023-04-08 01:30:52,1757,phone,CreditCard
990,2023-04-03 11:15:43,1289,online,CreditCard
991,2023-04-01 12:36:59,210,online,CreditCard
992,2023-04-03 19:36:03,689,in-store,PayPal
993,2023-04-05 11:36:16,6,in-store,PayPal
994,2023-04-13 00:06:24,775,phone,Cash
995,2023-04-03 07:58:41,730,online,Cash
996,2023-04-05 17:56:51,1110,phone,CreditCard
997,2023-04-02 18:23:57,1271,phone,PayPal
998,2023-04-12 04:50:16,1079,in-store,Cash
999,2023-04-12 15:11:39,1372,online,PayPal
1000,2023-04-10 10:57:33,1203,online,PayPal
1001,2023-04-11 07:31:28,1548,phone,PayPal
1002,2023-04-02 21:10:01,1386,in-store,PayPal
1003,2023-04-14 06:28:53,1790,in-store,PayPal
1004,2023-04-14 11:54:33,1396,in-store,CreditCard
1005,2023-04-12 07:38:22,1995,in-store,PayPal
1006,2023-04-08 14:59:00,1612,in-store,CreditCard
1007,2023-04-04 04:01:25,1003,phone,Cash
1008,2023-04-02 06:37:01,1073,online,PayPal
1009,2023-04-10 19:38:27,858,in-store,CreditCard
1010,2023-04-01 13:24:07,1268,phone,PayPal
1011,2023-04-14 16:54:05,254,in-store,Cash
1012,2023-04-06 12:54:08,1099,in-store,CreditCard
1013,2023-04-10 02:34:39,717,in-store,CreditCard
1014,2023-04-11 21:24:32,860,online,CreditCard
1015,2023-04-01 14:23:38,988,online,CreditCard
1016,2023-04-02 14:48:56,954,in-store,CreditCard
1017,2023-04-09 11:19:24,801,phone,PayPal
1018,2023-04-11 19:55:38,1886,online,Cash
1019,2023-04-03 20:11:41,104,phone,Cash
1020,2023-04-03 10:58:34,1633,phone,CreditCard
1021,2023-04-14 13:52:00,530,phone,PayPal
1022,2023-04-06 16:09:03,1990,in-store,Cash
1023,2023-04-12 22:23:43,1733,online,CreditCard
1024,2023-04-07 06:53:37,1669,in-store,CreditCard
1025,2023-04-07 07:42:00,722,online,PayPal
1026,2023-04-06 19:10:36,1153,in-store,CreditCard
1027,2023-04-09 16:59:44,911,online,Cash
1028,2023-04-01 21:15:31,1270,online,CreditCard
1029,2023-04-12 22:24:58,916,online,CreditCard
1030,2023-04-12 20:06:00,1247,online,Cash
1031,2023-04-02 10:15:21,1020,phone,Cash
1032,2023-04-11 21:01:04,140,in-store,Cash
1033,2023-04-05 07:19:40,465,online,CreditCard
1034,2023-04-13 02:27:52,969,in-store,PayPal
1035,2023-04-03 17:03:28,556,online,Cash
1036,2023-04-12 19:03:17,1822,in-store,CreditCard
